name,language,genre,release_date,runtime,cbfc_rating,budget,box_office_collection_worldwide,verdict,actors,music,director,writer,producer,subtitle_path,data_path
Total Dhamaal,hi,"['Action', 'Adventure', 'Comedy']",22-02-2019,130,U,1130000000,2272062500,Hit,"['Ajay Devgn', 'Anil Kapoor', 'Madhuri Dixit', 'Arshad Warsi', 'Boman Irani', 'Ritesh Deshmukh', 'Javed Jaffrey', 'Sanjay Mishra', 'Sudesh Lehri', 'Vijay Patkar', 'Jackie Shroff', 'Sonakshi Sinha', 'Esha Gupta', 'Mahesh Manjrekar', 'Pitobash Tripathy', 'Manoj Pahwa', 'Johnny Lever', 'Ali']","['Gourov Roshin', 'Debajit Changmai', 'Jyotica Tangri']","['Indra Kumar', 'Rohit Saini', 'Shrey Mathur', 'Amit Singh Rajput', 'Ashutosh Sharma', 'Apoorva Tripathi', 'Bhanu Tej G']",['Paritosh Painter'],"['Shahid Hasan', 'Ashok Thakeria', 'Sangeeta Ahir', 'Kumar Mangat Pathak', 'Anand Pandit', 'Markand Adhikari', 'Rohit Shringi', 'Annie Kohli', 'Manjeet Singh Deshwal']",/Subtitle/Total Dhamaal/Total Dhamaal.srt,
Goliyon Ki Raasleela Ram - Leela,hi,"['Drama', 'Musical', 'Romance']",14-11-2013,150,UA,880000000,2014805000,Hit,"['Ranveer Singh', 'Deepika Padukone', 'Richa Chadha', 'Supriya Pathak', 'Sharad Kelkar', 'Gulshan Devaiah', 'Abhimanyu Singh', 'Jameel Khan', 'Barkha Bisht Sengupta', 'Bharat Chowda', 'Priyanka Chopra']","['Monty Sharma', 'Aditya Narayan', 'Kunal Mehta', 'Siddharth Dubey', 'Bhoomi Trivedi', 'Arijit Singh', 'Jayadevan Chakkadath', 'Shreya Ghoshal', 'Shail Hada', 'Aditi Paul']","['Sanjay Leela Bhansali', 'Vishal Raman', 'Khyati Gosar', 'Prashant Golani', 'Tanay Sarda']","['Sanjay Leela Bhansali', 'Siddharth Singh', 'Garima Wahal']","['Shruti Mahajan', 'Sandeep Singh', 'Parag Mehta', 'Sanjay Paraswani', 'Chetan Deolekar']",/Subtitle/Goliyon Ki Raasleela Ram - Leela/Goliyon Ki Raasleela Ram - Leela.srt,
Sarfarosh,hi,"['Action', 'Drama']",30-04-1999,174,A,80000000,334693750,Hit,"['Aamir Khan', 'Sonali Bendre', 'Naseeruddin Shah', 'Mukesh Rishi', 'Shri Vallabh Vyas', 'Dinesh Kaushik', 'Pradeep Ram Singh Rawat', 'Govind Namdeo', 'Akhilendra Mishra', 'Makrand Deshpande', 'Rajesh Joshi', 'Manoj Joshi', 'Smita Jaykar', 'Akash Khurana', 'Nawazuddin Siddiqui', 'Surekha Sikri', 'Upasna Singh', 'Ashok Lokhande', 'Dinesh Phadnis']","['Jatin Pandit', 'Sanjoy Chowdhury', 'Lalit Pandit']",['John Mathew Matthan'],"['Hriday Lani', 'John Mathew Matthan', 'Pathik Vats']",[],/Subtitle/Sarfarosh/Sarfarosh.srt,
Judwaa,hi,"['Action', 'Comedy', 'Drama', 'Romance']",07-02-1997,138,UA,62500000,242837500,Hit,"['Salman Khan', 'Karisma Kapoor', 'Rambha', 'Kader Khan', 'Bindu', 'Shakti Kapoor', 'Anupam Kher', 'Satish Shah', 'Omkar Kapoor', 'Mukesh Rishi', 'Dalip Tahil', 'Reema Lagoo', 'Tiku Talsania', 'Jack Gaud', 'Vikas Anand', 'Deepak Shirke', 'Mahavir Shah', 'Siddhanth Kapoor', 'Ram Sethi', 'Dinesh Hingoo']","['Anu Malik', 'Abhijeet', 'Kavita Krishnamurthy', 'Anil Dubey', 'Jarvis Solomon', 'Abhijeet Bhattacharya', 'Sushma Shreshta']","['David Dhawan', 'E.V.V. Satyanarayana']",['Rumi Jaffery'],['Sajid Nadiadwala'],/Subtitle/Judwaa/Judwaa.srt,
Saaho,hi,"['Action', 'Thriller']",29-08-2019,170,UA,3250000000,1926200000,Hit,"['Prabhas', 'Shraddha Kapoor', 'Jackie Shroff', 'Neil Nitin Mukesh', 'Murali Sharma', 'Mandira Bedi', 'Arun Vijay', 'Vennela Kishore', 'Prakash Belawadi', 'Evelyn Sharma', 'Supreet', 'Chunky Pandey', 'Lal', 'Mahesh Manjrekar', 'Tinnu Anand', 'Aditya Srivastava', 'Jacqueline Fernandez', 'Girish Garladinne', 'Kumar Raja Venati', 'Naveen Varma Ganapathiraju', 'Sivakrishna', 'Sasha Chettri', 'Mukhtar Khan']","['Shankar Mahadevan', 'Ehsaan Noorani', 'Loy Mendonsa', 'Anirudh Ravichander', 'Tanishk Bagchi', 'Guru Randhawa', 'Sachet Tandon', 'Sunitha Sarathy', 'Shakthisree Gopalan', 'Haricharan', 'Yazin Nizar', 'Dhvani Bhanushali', 'Benny Dayal', 'Neeti Mohan', 'Badshah', 'Tulsi Kumar', 'Alyssa Mendonsa']","['Vignesh Shivan', 'Sujeeth', 'Ayush Saini', 'Dario Cioni', 'Aarun Kumar Thevar', 'Lokesh Srinivasan', 'Nikhil Nadella', 'Anil Kumar Upadyaula', 'Ashwin Kumar Madasu', 'Kumareshan Ramachandran', 'Pranay Rao']","['Madhan Karky', 'Amitabh Bhattacharya', 'Hussain Dalal', 'Abbas Dalal', 'Vinayak Sasikumar', 'Krishna Kanth', 'Sreejo', 'K.G.R Ashok']","['Bhushan Kumar', 'Gulshan Kumar', 'Ollwyn Dsouza', 'V. Vamshi Krishna Reddy', 'Aadore Mukherjee Mehra', 'P S Shyam', 'Alex Gee', 'Mini Purushot', 'Ivano Fucci', 'Michele Saragoni', 'Avinash Pathak', 'Sumit Shukla', 'Sunny Kapoor']",/Subtitle/Saaho/Saaho.srt,
Kesari,hi,"['Action', 'Drama', 'History', 'Thriller', 'War']",21-03-2019,150,UA,1260000000,2013000000,Hit,"['Akshay Kumar', 'Parineeti Chopra', 'Edward Sonnenblick', 'Vikram Kochhar', 'R. Bhakti Klein', 'Mark Bennington', 'Toranj Kayvon', 'Bhawani Muzamil', 'Sonia Albizuri', 'Rimple Dhindsa', 'Mir Sarwar', 'Thepssaini']","['Chirantan Bhatt', 'Sanjay Chaturvedi', 'Parikshit Lalwani', 'Kunal Mehta', 'Jasleen Kaur Royal', 'Tanishk Bagchi', 'Arijit Singh', 'Arko Pravo Mukherjee', 'Pratik Goswami', 'Yash Darji', 'B Praak']","['Anurag Singh', 'Harshit Bhatia', 'Manav Bhinder', 'Alyjah Sheikh', 'Eeshaan Roy', 'Ambica Rana', 'Kavya Pande']",['Girish Kohli'],"['Karan Johar', 'Apoorva Mehta', 'Navmeet Singh', 'Sunir Kheterpal', 'Gaurav Bose', 'Somesh Shivraj', 'Richa Gupta', 'Jogi Mallang', 'Punit Kumar', 'Varil Shah']",/Subtitle/Kesari/Kesari.srt,
Dulhan Hum Le Jayenge,hi,"['Comedy', 'Drama', 'Romance']",20-03-2000,158,U,110000000,368700000,Hit,"['Salman Khan', 'Karisma Kapoor', 'Om Puri', 'Paresh Rawal', 'Anupam Kher', 'Deepak Tijori', 'Kader Khan', 'Satish Kaushik', 'Johnny Lever', 'Kashmira Shah', 'Farida Jalal', 'Himani Shivpuri', 'Dara Singh', 'Rakesh Bedi', 'Usha Bachani']","['Shankar Mahadevan', 'Himesh Reshammiya', 'Sonu Nigam', 'Kumar Sanu', 'Parikshit Lalwani', 'Alka Yagnik', 'Suresh Wadkar', 'Rakesh Ranjan', 'Suneeta Rao', 'Umesh Patel']",['David Dhawan'],"['Rumi Jaffery', 'Sudhakar Sharma']","['Gordhan Tanwani', 'Ajay Acharya']",/Subtitle/Dulhan Hum Le Jayenge/Dulhan Hum Le Jayenge.srt,
Wanted,hi,"['Action', 'Comedy', 'Crime', 'Thriller']",18-09-2009,147,A,520000000,932300000,Hit,"['Salman Khan', 'Vinod Khanna', 'Inder Kumar', 'Ayesha Takia', 'Prakash Raj', 'Mahesh Manjrekar', 'Manoj Pahwa', 'Govind Namdeo', 'Mahek Chahal', 'Aseem Merchant', 'Sarfaraz Khan', 'G. V. Sudhakar Naidu', 'Prateeksha Lonkar', 'Anil Kapoor', 'Govinda', 'Prabhu Deva', 'Anupam Shyam', 'Vijay Patkar', 'Manesha Chatarji']","['Salim Merchant', 'Sulaiman Merchant', 'Sajid Khan', 'Wajid Khan', 'Aamir Shaikh', 'Shaan', 'Sunidhi Chauhan', 'Anup Dev', 'Subir Kumar Das', 'Kamaal Khan', 'Shreya Ghoshal', 'Ameet Ahire', ""Suzanne D'Mello"", 'Amrita Kak']","['Prabhu Deva', 'Puri Jagannath', 'Matt Zemlin']","['Shabbir Ahmed', 'Jalees Sherwani', 'Shiraz Ahmed', 'Sunil Kumar Agrawal', 'Arun Bhairav']","['Boney Kapoor', 'Kanwalinder Singh']",/Subtitle/Wanted/Wanted.srt,
Laadla,hi,"['Drama', 'Family']",17-03-1994,169,UA,32500000,139150000,Hit,"['Anil Kapoor', 'Sridevi', 'Raveena Tandon', 'Farida Jalal', 'Aruna Irani', 'Prem Chopra', 'Paresh Rawal', 'Mohnish Behl', 'Anupam Kher', 'Shakti Kapoor', 'Alok Nath', 'Kalpana Iyer', 'Javed Khan']",[],['Raj Kanwar'],[],[],/Subtitle/Laadla/Laadla.srt,
Kachche Dhaage,hi,"['Action', 'Drama', 'Thriller']",31-07-1999,144,NA,100000000,288775000,Hit,"['Ajay Devgn', 'Saif Ali Khan', 'Manisha Koirala', 'Namrata Shirodkar', 'Maya Alagh', 'Sadashiv Amrapurkar', 'Govind Namdeo', 'Annu Kapoor', 'Parmeet Sethi', 'Simran', 'Ishrat Ali', 'Harish Khanna', 'Mahavir Shah', 'Anupam Shyam', 'Rajeev Verma']",['Nusrat Fateh Ali Khan'],['Milan Luthria'],"['Sanjay Chhel', 'Anjum Rajabali']",[],/Subtitle/Kachche Dhaage/Kachche Dhaage.srt,
Rang De Basanti,hi,"['Comedy', 'Crime', 'Drama']",26-01-2006,167,UA,280000000,979080000,Hit,"['Aamir Khan', 'Siddharth', 'Atul Kulkarni', 'Kunal Kapoor', 'Soha Ali Khan', 'Alice Patten', 'R. Madhavan', 'Waheeda Rehman', 'Sharman Joshi', 'Kirron Kher', 'Steven Mackintosh', 'Anupam Kher', 'Om Puri', 'Cyrus Sahukar', 'Mohan Agashe', 'Chandan Roy Sanyal']","['A. R. Rahman', 'Vikram Biswas', 'Vijay Kumar', 'Nakul Kamte']","['Rakeysh Omprakash Mehra', 'Lakshmipriya Devi', 'Manish Sharma', 'Paran Bawa']","[""Renzil D'Silva"", 'Kamlesh Pandey']","['Ronnie Screwvala', 'David Reid', 'Elaine Grainger', 'Adam Bohling', 'Mukesh Chhabra', 'Gaurav Dhingra', 'P S Bharathi', 'P S Shyam', 'M Guruprasad']",/Subtitle/Rang De Basanti/Rang De Basanti.srt,
Super 30,hi,"['Biography', 'Drama']",12-07-2019,154,U,1200000000,2053455000,Hit,"['Hrithik Roshan', 'Mrunal Thakur', 'Veerendra Saxena', 'Nandish Singh', 'Pankaj Tripathi', 'Amit Sadh', 'Aditya Srivastava', 'Manav Gohil', 'Abhishek Khanna', 'Kiran Khoje', 'Karishma Sharma', 'Ali Haji', 'Deepali Gautam', 'Rajesh Sharma', 'Ritwik Sahore', 'Vijay Varma', 'Krithi Shetty']","['Vishal Dadlani', 'Julius Packiam', 'Atul Gogavale', 'Udit Narayan', ""Vinit D'Souza"", 'Shreya Ghoshal', 'Ajay Gogavale', 'Divya Kumar']","['Anurag Kashyap', 'Vikas Bahl', 'Nadeem Shah', 'Allan Amin', 'Upasana Chhetri', 'Eshaan Roshan']","['Farhad Samji', 'Chaitally Parmar', 'Amitabh Bhattacharya']","['Vikas Bahl', 'Mukesh Chhabra', 'Divya Khosla Kumar', 'Tanvi Gandhi', 'Vivek B Agrawal', 'Vaibhav Vishant', 'Gaurav Chauhan', 'Ghanteshwar T Guru', 'Aditi Pradhan', 'Aishwarya Handa', 'Roohani Yagnik', 'Lovesh Piplani', 'Nikhil Upadhyay']",/Subtitle/Super 30/Super 30.srt,
Jab Tak Hai Jaan,hi,"['Drama', 'Romance']",13-11-2012,198,UA,780000000,2102642500,Hit,"['Shah Rukh Khan', 'Katrina Kaif', 'Anushka Sharma', 'Sarika', 'Andrew Bicknell', 'Sharib Hashmi', 'Jasmine Jardot', 'Gireesh Sahedev', 'Amarinder Sodhi', 'Varun Thakur', 'Jay Conroy', 'Anupam Kher', 'Rishi Kapoor', 'Neetu Singh']","['A. R. Rahman', 'Dileep Subramaniam', 'Shilpa Rao']","['Yash Chopra', 'Abhiraj Minawala', 'Pauline Dubois']",['Devika Bhagat'],"['Aditya Chopra', 'Aashish Singh', 'Sanjay Mehta', 'Bharat Rawail', 'Padam Bhushan']",/Subtitle/Jab Tak Hai Jaan/Jab Tak Hai Jaan.srt,
Main Hoon Na,hi,"['Action', 'Comedy', 'Drama', 'Musical', 'Romance', 'Thriller']",30-04-2004,182,UA,250000000,733047500,Hit,"['Shah Rukh Khan', 'Amrita Rao', 'Zayed Khan', 'Sushmita Sen', 'Sunil Shetty', 'Naseeruddin Shah', 'Kirron Kher', 'Rakhi Sawant', 'Boman Irani', 'Satish Shah', 'Murali Sharma', 'Tabu', 'Uday Chopra', 'Kabir Bedi', 'Bindu', 'Praveen Sirohi', 'Rajeev Punjabi']","['Anu Malik', 'Ranjit Barot', 'Vikram Biswas', 'Santosh Verma', 'Vijay Kumar', 'Parikshit Lalwani', 'Ashish Manchanda', 'Prashant Nayar']","['Farah Khan', 'Karan Malhotra', 'Vikram Nath Gupta', 'Sonu Thakur', 'Vibhu Kashyap']","['Abbas Tyrewala', 'Rajesh Saathi']","['Sanjiv Chawla', 'Karan Johar', 'Gauri Khan', 'Ratan Jain', 'Bharat Shah', 'Anil Sable', 'Sameer Khan', 'Vishal Punjabi']",/Subtitle/Main Hoon Na/Main Hoon Na.srt,
Don - The Chase Begins Again,hi,"['Action', 'Crime', 'Thriller']",20-10-2006,178,UA,380000000,1063440000,Hit,"['Shah Rukh Khan', 'Priyanka Chopra', 'Arjun Rampal', 'Isha Koppikar', 'Boman Irani', 'Om Puri', 'Diwakar Pundir', 'Rajesh Khattar', 'Kareena Kapoor Khan', 'Tanay Chheda', 'Sushma Reddy', 'Chunky Pandey', 'Pavan Malhotra']","['Shankar Mahadevan', 'Ehsaan Noorani', 'Loy Mendonsa', 'Baylon Fonseca', 'Bruce Emery', 'Nakul Kamte', 'Andrew Belletty', ""Royston D'Lima"", 'Vijay Benegal', 'Mohammed Aquil']","['Farhan Akhtar', 'Gurmmeet Singh', 'Kabir Bhatia', 'Nitya Mehra', 'Puneet Khanna', 'Avani Batra', 'Mansi A Mhatre', 'Prateek Sapra']","['Javed Akhtar', 'Salim Khan', 'Mrighdeep Singh Lamba', 'Rohit Dhawan']","['Ritesh Sidhwani', 'Miriam Joseph', 'Nandini Shrikent', 'Jim Damour']",/Subtitle/Don - The Chase Begins Again/Don - The Chase Begins Again.srt,
Son Of Sardaar,hi,"['Action', 'Comedy']",13-11-2012,141,UA,670000000,1351247500,Hit,"['Ajay Devgn', 'Sanjay Dutt', 'Mukul Dev', 'Sonakshi Sinha', 'Juhi Chawla', 'Arjan Bajwa', 'Tanuja', 'Vindu Dara Singh', 'Salman Khan', 'Puneet Issar', 'Sanjay Mishra', 'Mukesh Tiwari']","['Sandeep Chowta', 'Himesh Reshammiya', 'Sajid Khan', 'Wajid Khan', 'Yo Yo Honey Singh', 'Subir Kumar Das', 'Rahat Fateh Ali Khan', 'Mika Singh', 'Mamta Sharma', 'Aaman Trikha', 'Bhavya Pandit']",['Ashwni Dhir'],"['Shabbir Ahmed', 'Robin Bhatt', 'Vijayendra Prasad', 'Ashwni Dhir', 'Irshad Kamil', 'Manoj Yadav', 'Sameer Anjaan', 'Ashwani Dheer']","['Kumar Mangat Pathak', 'Vikrant Sharma', 'Pravin Talreja', 'N R Pachisia', 'Raju Yadav']",/Subtitle/Son Of Sardaar/Son Of Sardaar.srt,
Deewana Mastana,hi,"['Comedy', 'Romance']",24-10-1997,140,U,70000000,243375000,Hit,"['Anil Kapoor', 'Govinda', 'Juhi Chawla', 'Johnny Lever', 'Anupam Kher', 'Reema Lagoo', 'Saeed Jaffrey', 'Upasna Singh', 'Himani Shivpuri', 'Avtar Gill', 'Shiva Rindani', 'Guddi Maruti', 'Shashi Kiran', 'Pratibha Sinha', 'Satish Kaushik', 'Salman Khan', 'Raveena Tandon', 'Babbanlal Yadav', 'Tiku Talsania']","['Laxmikant Shantaram Kudalkar', 'Pyarelal Ramprasad Sharma', 'Anand Bakshi', 'Sonu Nigam', 'Udit Narayan', 'Kavita Krishnamurthy', 'Alka Yagnik', 'Poornima Shrestha', 'Vinod Rathod']",['David Dhawan'],"['Anees Bazmee', 'Prayag Raj']","['Bharat Shah', 'Prakash Pange', 'Ketan Desai']",/Subtitle/Deewana Mastana/Deewana Mastana.srt,
M.S. Dhoni - The Untold Story,hi,"['Biography', 'Drama', 'Sport']",30-09-2016,184,U,1100000000,1898272500,Hit,"['Sushant Singh Rajput', 'Disha Patani', 'Bhumika Chawla', 'Kiara Advani', 'Anupam Kher', 'Rajesh Sharma', 'Kumud Mishra', 'Kali Prasad Mukherjee', 'Herry Tangiri', 'Virat Kohli', 'Mithu Chakrabarty', 'Kranti Prakash Jha', 'Ravindra Mankani', 'Sarvadaman D. Banerjee', 'Rhea Sharma', 'Rajendra Chawla', 'Jitin Gulati']","['Debasish Mishra', 'Adhithyan', 'Rochak Kohli', 'Armaan Malik', 'Amaal Mallik', 'Saumit Deshmukh', 'Arijit Singh', 'Palak Muchhal', 'Siddharth Basrur', 'Ananya Nanda']","['Neeraj Pandey', 'Shubhagat Chowdhury', 'Ashutosh Sharma', 'Vineet Joshi', 'Manish Swain', 'Raghav Jairath']","['Nandu Kamte', 'Dilip Jha']","['Deepak Gawade', 'Vicky Sidana', 'Gopal Bhasin', 'Arun Pandey']",/Subtitle/M.S. Dhoni - The Untold Story/M.S. Dhoni - The Untold Story.srt,
Gully Boy,hi,"['Drama', 'Musical', 'Romance']",14-02-2019,154,UA,840000000,2305375000,Hit,"['Ranveer Singh', 'Alia Bhatt', 'Siddhant Chaturvedi', 'Mona Ghosh Shetty', 'Vijay Raaz', 'Vijay Varma', 'Amruta Subhash', 'Ikhlaque Khan', 'Sheeba Chaddha', 'Kalki Koechlin', 'Ayaan Zubair Rahmani', 'Rahul Piske', 'Jyoti Subhash', 'Nakul Roshan Sandev', 'Shruti Chauhan', 'Vijay Maurya', 'Srishti Shrivastava', 'Tina Bhatia', 'Svar Kamble', 'Rahil Gilani', 'Chaitnya Sharma', 'Michaela Tanwar', 'Kubbra Sait', 'Shah Rule', 'Krishna Kaul', 'Emiway Bantai', 'Omi Kashyap', 'Vivian Fernandes', 'R. Bhakti Klein', 'Sushant Singh']","['Udit Duseja', 'Karsh Kale', 'Raghu Dixit', 'Jasleen Kaur Royal', 'Divine', 'G Sreesan', 'Kaka Bhaniawala', 'Arjun', 'Blitz', 'Desi Ma', 'Ace', 'MC Altaf', 'MC TodFod', '100 RBH', 'Maharya', 'Noxious D', 'Dub Sharma', 'Kaam Bhaari', 'Vibha Saraf']","['Zoya Akhtar', 'Anil Lakhwani', 'Saurabh Khandelwal', 'Luis Casacuberta', 'Gunjan Chawla', 'Kirti Nandakumar', 'Zoya Parvin', 'Rahil Badhwar']","['Reema Kagti', 'Ankur Tewari']","['Ritesh Sidhwani', 'Nandini Shrikent', 'Karan Mally', 'Raman Prasher', 'Raj Bhansali', 'Stuti Ramachandra', 'Melbun Dsouza', 'Monisha Ramani']",/Subtitle/Gully Boy/Gully Boy.srt,
Sabse Bada Khiladi,hi,"['Action', 'Crime', 'Thriller']",09-06-1995,162,A,40000000,160562500,Hit,"['Akshay Kumar', 'Mamta Kulkarni', 'Mohnish Behl', 'Avtar Gill', 'Gulshan Grover', 'Sadashiv Amrapurkar']",[],['Umesh Mehra'],[],[],/Subtitle/Sabse Bada Khiladi/Sabse Bada Khiladi.srt,
Housefull,hi,['Comedy'],30-04-2010,144,UA,470000000,1163035000,Hit,"['Akshay Kumar', 'Arjun Rampal', 'Ritesh Deshmukh', 'Deepika Padukone', 'Lara Dutta', 'Jiah Khan', 'Boman Irani', 'Malaika Arora Khan', 'Chunky Pandey', 'Randhir Kapoor', 'Pete Morgan', 'Daisy Irani', 'Suresh Menon', 'Manoj Pahwa', 'Lillete Dubey', 'Jacqueline Fernandez']","['Sandeep Chowta', 'Shankar Mahadevan', 'Ehsaan Noorani', 'Loy Mendonsa', 'Sunidhi Chauhan', 'Neeraj Shridhar', 'Shabbir Kumar', 'Leslie Fernandes', 'Mika Singh', 'Ritu Pathak', 'Alyssa Mendonsa']","['Sajid Khan', 'Anshai Lal', 'Avni Bathija', 'Preeti Phalke']","['Anvita Dutt Guptan', 'Vibha Singh', 'Milap Zaveri', 'Crazy Mohan', 'Amitabh Bhattacharya', 'Sameer Anjaan']","['Sajid Nadiadwala', 'Lee Alliston', 'Giulia Salvadori', 'Stefano Negri', 'Rohit Jayaswal', 'Kamlesh Kumar', 'Jim Edgar', 'Swapna David', 'Ramjanam Dubey', 'Martini Caterina', 'Antonio Giannandrea', 'Jaspreet Pandohar', 'Shaunak Kapur']",/Subtitle/Housefull/Housefull.srt,
Dulhe Raja,hi,['Comedy'],10-07-1998,143,U,50000000,224906250,Hit,"['Govinda', 'Raveena Tandon', 'Kader Khan', 'Prem Chopra', 'Mohnish Behl', 'Johnny Lever', 'Asrani']",['Anand-Milind'],['Harmesh Malhotra'],['Rajeev Kaul'],['Harmeesh Malhotra'],/Subtitle/Dulhe Raja/Dulhe Raja.srt,
Bhool Bhulaiyaa,hi,"['Comedy', 'Horror', 'Mystery', 'Thriller']",12-10-2007,159,UA,320000000,828377500,Hit,"['Akshay Kumar', 'Vidya Balan', 'Ameesha Patel', 'Shiney Ahuja', 'Paresh Rawal', 'Vineeth Radhakrishnan', 'Manoj Joshi', 'Rajpal Yadav', 'Asrani', 'Vikram Gokhale', 'Rasika Joshi', 'Tarina Patel']","['Pritam Chakraborty', 'Ranjit Barot']",['Priyadarshan'],"['Neeraj Vora', 'Manisha Korde', 'Madhu Muttam']","['Bhushan Kumar', 'Kishan Kumar']",/Subtitle/Bhool Bhulaiyaa/Bhool Bhulaiyaa.srt,
Housefull 3,hi,"['Action', 'Comedy']",03-06-2016,140,UA,970000000,1949350000,Hit,"['Akshay Kumar', 'Abhishek Bachchan', 'Ritesh Deshmukh', 'Nargis Fakhri', 'Lisa Haydon', 'Jackie Shroff', 'Boman Irani', 'Chunky Pandey', 'Nikitin Dheer', 'Sameer Kochhar', 'Arav Chowdhary', 'Jacqueline Fernandez', 'Hiten Patel', 'Lindy Pieri']","['Tanishk Bagchi', 'Sharib Sabri']","['Farhad Samji', 'Sajid Samji']","['Farhad Samji', 'Sajid Samji']",[],/Subtitle/Housefull 3/Housefull 3.srt,
My Name Is Khan,hi,['Drama'],11-02-2010,165,UA,850000000,1931450000,Hit,"['Shah Rukh Khan', 'Kajol', 'Jimmy Shergill', 'Zarina Wahab', 'Adarsh Gourav', 'Tanay Chheda', 'Sheetal Menon', 'Arif Zakaria', 'Arjun Mathur', 'Christopher B. Duncan', 'Nicolas Pajon', 'Rod Britt', 'Michael William Arnold', 'Katie A. Keane', 'Kenton Duty', 'Joseph Zinsman']","['Shankar Mahadevan', 'Ehsaan Noorani', 'Loy Mendonsa', 'Sushant Amin', 'Imran Shaikh', 'Dileep Subramaniam', 'Anuj Mathur', 'Shreya Ghoshal', 'Faisal Majeed', 'Mohammad Khan']","['Karan Johar', 'Karan Malhotra', 'Abhishek Varman', 'Urvashi Shah', 'Ekta Pathak Malhotra', 'Rohit Sharma', 'Santino Morea']","['Shibani Bathija', 'Niranjan Iyengar']","['Karan Johar', 'Gauri Khan', 'Sumit Chawla', 'Prashant Shah', 'Pravin Khairnar', 'Shamiraah Nambiar']",/Subtitle/My Name Is Khan/My Name Is Khan.srt,
Badal,hi,"['Action', 'Crime', 'Drama']",11-02-2000,166,A,100000000,269160000,Hit,"['Bobby Deol', 'Rani Mukerji', 'Amrish Puri', 'Johnny Lever', 'Ashish Vidhyarthi', 'Ashutosh Rana', 'Mayuri Kango', 'Upasna Singh', 'Suman Ranganathan', 'Mink Brar', 'Nina Kulkarni', 'Dina Pathak', 'Harish Patel', 'Kulbhushan Kharbanda', 'Mandira Bedi', 'Alok Nath', 'Akash Khurana', 'Sana Saeed']","['Anu Malik', 'Aadesh Shrivastva']",['Raj Kanwar'],"['Robin Bhatt', 'Sutanu Gupta', 'Santosh Saroj']",['Salim Akhtar'],/Subtitle/Badal/Badal.srt,
Jolly LLB 2,hi,"['Comedy', 'Drama']",09-02-2017,137,UA,830000000,1827342500,Hit,"['Akshay Kumar', 'Huma Qureshi', 'Saurabh Shukla', 'Annu Kapoor', 'Sayani Gupta', 'Kumud Mishra', 'Ram Gopal Bajaj', 'Manav Kaul', 'Inaamulhaq', 'Sushil Pandey']","['Chirantan Bhatt', 'Meet Bros Anjjan', 'Pranit Purao', 'Vishal Khurana', 'Manj Musik', 'Yogesh Gurav', 'Raftaar']",['Subhash Kapoor'],['Subhash Kapoor'],['Naren Kumar'],/Subtitle/Jolly LLB 2/Jolly LLB 2.srt,
Zindagi Na Milegi Dobara,hi,"['Comedy', 'Drama']",15-07-2011,155,U,600000000,1531610000,Hit,"['Hrithik Roshan', 'Farhan Akhtar', 'Abhay Deol', 'Katrina Kaif', 'Kalki Koechlin', 'Naseeruddin Shah', 'Ariadna Cabrol', 'Deepti Naval', 'Anisa', 'Suhel Seth']","['Shankar Mahadevan', 'Ehsaan Noorani', 'Loy Mendonsa', 'Udit Duseja', 'Baylon Fonseca', 'Vikram Biswas', 'Sanjay Chaturvedi', 'Anuj Mathur', 'Johnston Fernandes', 'Alyssa Mendonsa']","['Zoya Akhtar', 'Luis Casacuberta']",['Reema Kagti'],"['Ritesh Sidhwani', 'Anna Cassina', 'Pau Teixidor', 'Félix Rosell', 'Sunitha Ram', 'Rukhshida David', 'Nandini Shrikent']",/Subtitle/Zindagi Na Milegi Dobara/Zindagi Na Milegi Dobara.srt,
Jaan,hi,"['Action', 'Drama', 'Romance']",17-05-1996,170,UA,47500000,175400000,Hit,"['Ajay Devgn', 'Vivek Mushran', 'Twinkle Khanna', 'Amrish Puri']",[],['Raj Kanwar'],[],[],/Subtitle/Jaan/Jaan.srt,
Ae Dil Hai Mushkil,hi,"['Drama', 'Musical', 'Romance']",27-10-2016,158,UA,980000000,2295622500,Hit,"['Ranbir Kapoor', 'Aishwarya Rai Bachchan', 'Fawad Khan', 'Anushka Sharma', 'Lisa Haydon', 'Shah Rukh Khan', 'Alia Bhatt', 'Imran Abbas', 'Raj Awasti', 'Lora Moss', 'Matt Townsend', 'Neha Dhupia', 'Hiten Patel']","['Pritam Chakraborty', 'Ali Merchant', 'Shilpa Rao', 'Jonita Gandhi', 'Badshah']","['Karan Johar', 'Santosh Singh']",['Niranjan Iyengar'],"['Karan Johar', 'Hiroo Johar', 'Apoorva Mehta', 'Shanoo Sharma', 'Marijke deSouza']",/Subtitle/Ae Dil Hai Mushkil/Ae Dil Hai Mushkil.srt,
