name,language,genre,release_date,runtime,cbfc_rating,budget,box_office_collection_worldwide,verdict,actors,music,director,writer,producer,subtitle_path,data_path
Kutti Puli,ta,"['Action','Thriller']",30-05-2013,150,UA,50000000,150000000,Hit,"['M. Sasikumar', 'Lakshmi Menon', 'Saranya Ponvannan', 'Rama Prabha', 'Lal', 'Aadukalam Murugadoss', 'Namo Narayanan', 'Balasaravanan', 'G. Gnanasambandam', 'Raja Simman']",['M. Ghibran'],['M. Muthaiah'],['M. Muthaiah'],"['S. Muruganandham', 'N. Puranna']",new_subtitles/Kutti Puli/Kutti Puli.srt,
Aaranya Kaandam,ta,"['Action','Thriller','Crime']",10-06-2011,116,UA,52500000,70000000,Blockbuster,"['Jackie Shroff', 'Ravi Krishna', 'Sampath Raj', 'Yasmin Ponnappa', 'Rambo Rajkumar', 'Guru Somasundaram', 'Krishnakumar Ramakumar', 'Ajay Raj']",['Yuvan Shankar Raja'],['Thiagarajan Kumararaja'],['Thiagarajan Kumararaja'],['S.P.B. Charan'],new_subtitles/Aaranya Kaandam/Aaranya Kaandam.srt,
Oththa Seruppu Size 7,ta,"['Thriller','Drama']",20-09-2019,105,U,21000000,105000000,Blockbuster,"['Parthiban', 'Gayathrie Shankar', 'Deepa Venkat']","['C. Sathya', 'Santhosh Narayanan', 'Resul Pookutty']",['Parthiban'],['Vivek'],[],new_subtitles/Oththa Seruppu Size 7/Oththa Seruppu Size 7.srt,
Iruvar,ta,"['Drama','Biography']",14-01-1997,158,UA,100000000,40000000,Flop,"['Mohanlal', 'Prakash Raj', 'Aishwarya Rai Bachchan', 'Revathi', 'Gautami Tadimalla', 'Tabu', 'Nassar', 'Kaaka Radhakrishnan', 'Major Sundarrajan', 'Rajesh', 'Delhi Ganesh', 'Nizhalgal Ravi', 'Kalpana Iyer', 'S. N. Lakshmi', 'Gowtham Sundararajan', 'Sujitha', 'Monica', 'Madhoo', 'Rohini', 'C. K. Saraswathi', 'P. L. Narayana', 'Cheenu Mohan']","['A. R. Rahman', 'Asha Bhosle', 'Mano', 'S. P. Balasubramaniam', 'AS Laxmi Narayanan', 'Hariharan', 'Harini', 'P. Unnikrishnan', 'Bombay Jayashri', 'Dominique Cerejo', 'Rajagopal', 'Sandhya J. K.']","['Mani Ratnam', 'Susi Ganesan', 'V. Priya']",['Vairamuthu'],['G. Srinivasan'],new_subtitles/Iruvar/Iruvar.srt,
Thaanaa Serndha Koottam,ta,"['Action','Comedy','Crime']",12-01-2018,138,UA,700000000,950000000,Below Average,"['Suriya', 'Keerthi Suresh', 'Ramya Krishnan', 'Senthil', 'Karthik Muthuraman', 'Suresh Chandra Menon', 'Balaji Patturaj', 'Nandha', 'Thambi Ramaiah', 'Sathyan Sivakumar', 'Anandaraj', 'Kovai Sarala', 'Kalaiyarasan', 'Yogi Babu', 'Sivashankar Master', 'Vinodhini Vaidyanathan', 'Sudhakar', 'Meera Mitun']","['Anirudh Ravichander', 'Anthony Daasan']",['Vignesh Shivan'],[],['K. E. Gnanavelraja'],https://subdl.com/s/subtitle/sd169144/thaana-serndha-koottam-tsk/english,
Tamizh Padam 2,ta,['Comedy'],12-07-2018,143,U,100000000,513000000,Blockbuster,"['Shiva', 'Iswarya Menon', 'Sathish', 'Disha Pandey', 'Nizhalgal Ravi', 'Manobala', 'R. Sundarrajan', 'Santhana Bharathi', 'Kalairani', 'Kasturi Shankar', 'Chetan', 'Jiiva', 'Premji Amaran', 'Ajay Rathnam', 'O. A. K. Sundar']","['Sharreth', 'Kannan', 'Vijay Prakash', 'Chinmayi Sripaada', 'Mark', 'Pradeep Kumar', 'Ujjayinee Roy', 'Ranina Reddy', 'M. M. Manasi', 'K. Thilaka', 'Srinisha Jayaseelan']",['C. S. Amudhan'],"['C. S. Amudhan', 'K. Chandru']","['Chakravarthy Ramachandra', 'S. Sashikanth', 'P S Raghunathan']",https://subdl.com/s/subtitle/sd16199/tamizh-padam-2,
Maari 2,ta,"['Action','Comedy']",21-12-2018,143,UA,350000000,495000000,Below Average,"['Dhanush', 'Sai Pallavi', 'Krishna Kulasekaran', 'Varalaxmi Sarathkumar', 'Tovino Thomas', 'Aranthangi Nisha', 'Robo Shankar', 'Kalloori Vinoth', 'Pandian', 'Vidhya Pradeep', 'Kaali Venkat', 'Master Raghavan', 'Adukalam Naren', 'E. Ramadoss', 'Vincent Asokan', 'Sangili Murugan', 'M.Kamaraj']","['Ilaiyaraaja', 'Yuvan Shankar Raja', 'M. R. Rajakrishnan', 'Hari Haran', 'Sachin Sudhakaran', 'Tony Joy', 'K C Sidharthan', 'Dhee']",['Balaji Mohan'],['Balaji Mohan'],"['S Vinodkumar', 'S P Chokkalingam']",https://subdl.com/s/subtitle/sd118691/maari-2,
Tik Tik Tik,ta,"['Action', 'Adventure', 'Sci-Fi']",22-06-2018,130,U,200000000,410000000,Hit,"['Jayam Ravi', 'Nivetha Pethuraj', 'Aaron Aziz', 'Ramesh Thilak', 'Vincent Asokan', 'Arjunan Nandakumar', 'Jayaprakash', 'Aarav Ravi', 'Rethika Srinivas', 'Aathma Patrick']","['D. Imman', 'T. Udayakumar', 'Sachin Sudhakaran', 'Balakesavan Shanmugam']",['Shakti Soundar Rajan'],[],"['Nemichand Jhabak', 'V. Hitesh Jhabak', 'B. Ganesh']",https://subdl.com/s/subtitle/sd11447/tik-tik-tik-2018,
Kalakalappu 2,ta,"['Comedy','Drama']",09-02-2018,154,UA,100000000,259000000,Hit,"['Jiiva', 'Jai Sampath', 'Shiva', 'Nikki Galrani', 'Catherine Tresa', 'Nandita Swetha', 'Sathish', 'Vaiyapuri', 'Manobala', 'VTV Ganesh', 'Robo Shankar', 'Santhana Bharathi', 'Vichu Vishwanath', 'Kaajal Pasupathi', 'Madhusudhan Rao', 'Munishkanth', 'Rajendran', 'Singampuli', 'Singamuthu', 'Thalapathi Dinesh', 'Yogi Babu', 'Aranthangi Nisha']","['HipHop Tamizha Adhi', 'HipHop Tamizha Jeeva', 'Sanjith Hegde']",['Sundar C'],['Venkat Raghavan'],[],https://english-subtitles.org/78723/download/kalakalappu-2.html,
Yaman,ta,"['Action','Drama','Thriller']",24-02-2017,152,U,70000000,150000000,Above Average,"['Mia George', 'Thiagarajan', 'Arul D. Shankar', 'Sangili Murugan', 'Charle', 'G. Marimuthu', 'Jayakumar', 'Arjai', 'Swaminathan']",['Vijay Antony'],['Jeeva Shankar'],[],"['Fathima Vijay Antony', 'Subaskaran Allirajah']",https://subdl.com/s/subtitle/sd15455/yaman,
Kuttram 23,ta,"['Action','Crime','Thriller']",02-03-2017,151,UA,40000000,100000000,Hit,"['Arun Vijay', 'Mahima Nambiar', 'Vamsi Krishna', 'Thambi Ramaiah', 'Aravind Akash', 'Amit Bhargav', 'Vijayakumar', 'Abhinaya', 'K. S. G. Venkatesh', 'Suja Varunee', 'Misha Ghoshal', 'Kalyani Natarajan', 'Neelima Rani', 'Meera Krishnan', 'VJ Thanigai']","['Vishal Chandrasekhar', 'G. Suren', 'Udhaya Kumar']",['Arivazhagan Venkatachalam'],"['Arivazhagan Venkatachalam', 'Rajesh Kumar']","['Inder Kumar', 'R P Balagopi']",https://subdl.com/s/subtitle/sd18058/kuttram-23/english,
Komban,ta,"['Action','Drama']",01-04-2015,136,UA,150000000,190000000,Hit,"['Karthi', 'Lakshmi Menon', 'Rajkiran', 'Super Subbarayan', 'I. M. Vijayan', 'Kovai Sarala', 'Karunas', 'Thambi Ramaiah', 'Yogi Babu', 'Vela Ramamoorthy', 'G. Marimuthu', 'Namo Narayanan', 'G. Gnanasambandam', 'Raja Simman', 'Boxer Dheena', 'Veera Samar', 'Rajalingam']",['G. V. Prakash Kumar'],['M. Muthaiah'],['M. Muthaiah'],"['K. E. Gnanavelraja', 'S. R. Prakashbabu', 'S. R. Prabhu']",https://subdl.com/s/subtitle/sd21191/komban/english,
36 Vayadhinile,ta,"['Drama','Family']",15-05-2015,115,U,30000000,200000000,Hit,"['Jyothika', 'Rahman', 'Abhirami Gopikumar', 'Amritha Anilkumar', 'Nassar', 'Delhi Ganesh', 'Ilavarasu', 'Prem', 'Sanjay Bharathi', 'Siddhartha Basu']",['Santhosh Narayanan'],['Rosshan Andrrews'],"['Sanjay', 'Bobby', 'Mahesh Narayanan']",[],https://subdl.com/s/subtitle/sd49869/36-vayadhinile/english,
Poojai,ta,"['Action','Drama']",24-10-2014,154,UA,150000000,250000000,Hit,"['Vishal Krishna', 'Shruti Haasan', 'Soori', 'Mukesh Tiwari', 'Sathyaraj', 'Radhika Sarathkumar', 'Jayaprakash', 'Thalaivasal Vijay', 'Prathap Pothan', 'Pandi', 'Manobala', 'R. Sundarrajan', 'Imman Annachi', 'Abhinaya', 'Kausalya', 'Sithara', 'Renuka', 'Janaki Sabesh', 'Madhumila', 'Soundara Raja', 'Andrea Jeremiah', 'Raveena']","['Yuvan Shankar Raja', 'Sathyan Mahalingam', 'Anthony Daasan', 'Rahul Nambiar', 'Karthik', 'Yazin Nizar', 'Mili Nair']",['Hari'],['Na. Muthu Kumar'],[],https://subdl.com/s/subtitle/sd13158/poojai,
Kaththi Sandai,ta,['Action'],23-12-2016,150,U,220000000,170000000,Flop,"['Vishal Krishna', 'Tamanna Bhatia', 'Jagapati Babu', 'Vadivelu', 'Soori', 'Tarun Arora', 'Nirosha', 'Jayaprakash', 'Soundara Raja', 'Aarthi', 'Chinni Jayanth', 'Madhan Bob', 'Swaminathan', 'Azhagu']","['HipHop Tamizha Adhi', 'HipHop Tamizha Jeeva', 'Kharesma Ravichandran']",['Suraj'],['Suraj'],"['C. J. Jayakumar', 'S. Nandagopal']",https://www.subtitlecat.com/subs/37/Kaththi-Sandai-2016-HDTV-720p-Tamil-Movie-Watch-Online-www-TamilYogi-cc.html,
Aambala,ta,"['Action','Comedy']",15-01-2015,146,U,140000000,260000000,Average,"['Vishal Krishna', 'Hansika Motwani', 'Prabhu Ganesan', 'Santhanam', 'Vaibhav Reddy', 'Sathish', 'Ramya Krishnan', 'Kiran Rathod', 'Aishwarya', 'Tulasi', 'Pradeep Ram Singh Rawat', 'Manobala', 'Gowtham Sundararajan', 'Sriman', 'Abhishek Shankar', 'Rajeev Pillai', 'Nyra Banerjee', 'Madhavi Latha', 'Andrea Jeremiah', 'Poonam Bajwa', 'Khushboo']","['Kailash Kher', 'HipHop Tamizha Adhi', 'Mohit Chauhan', 'Anthony Daasan', 'HipHop Tamizha Jeeva', 'Maria Roe Vincent', 'Vishnupriya Ravi', 'Varun Parandhaman', 'Kutle Khan']",['Sundar C'],"['S.B.Ramadas', 'Venkat Raghavan']",[],https://subdl.com/s/subtitle/sd12877/aambala/english,
Pandiya Naadu,ta,['Action'],02-11-2013,144,U,200000000,500000000,Hit,"['Vishal Krishna', 'Vikranth', 'Lakshmi Menon', 'Soori', 'Harish Uthaman', 'V. I. S. Jayapalan', 'Tulasi', 'Advaitha', 'Guru Somasundaram', 'Sharath Lohitashwa', 'Muthu Raman']","['D. Imman', 'Anthony Daasan', 'Sooraj Santhosh', 'Anand Aravindakshan']",['Suseenthiran'],"['Suseenthiran', 'Bhaskar Sakthi', 'Vairamuthu']",[],https://subdl.com/s/subtitle/sd3078/pandiya-naadu,
Kumki,ta,['Drama'],14-12-2012,148,U,50000000,400000000,Blockbuster,"['Vikram Prabhu', 'Lakshmi Menon', 'Thambi Ramaiah', 'Kumki Ashwin', 'Sreejith Ravi', 'Joe Malloori', 'Yaar Kannan']",['D. Imman'],['Prabhu Solomon'],"['Prabhu Solomon', 'N. Linguswamy']",['N. Subash Chandra Bose'],https://subdl.com/s/subtitle/sd69400/kumki,
Peranbu,ta,['Drama'],01-02-2019,147,UA,40000000,340000000,Blockbuster,"['Mammootty', 'Sadhana', 'Anjali', 'Anjali Ameer', 'Lizzie Antony', 'Vadivukarasi', 'Livingston', 'Arul Dass', 'Pavel Navageethan', 'Shanmugarajan', ""'Poo' Ram"", 'Samuthirakani', 'Siddique', 'Suraj Venjaramoodu', 'Nithish Veera']","['Yuvan Shankar Raja', 'M J Raju']","['Ram', 'Suriya Pradhaman', 'Kamalesh Ramanathan', 'Varun Vinu', 'Karthi Keyan', 'Madhavan Veeramuthu']","['Ram', 'Karunakaran', 'Vairamuthu', 'Sumathi Ram']","['P.L. Thenappan', 'T. Saraswathy']",https://subdl.com/s/subtitle/sd199410/peranbu,
Oh My Kadavule,ta,"['Comedy','Fantasy','Romance']",14-02-2020,151,UA,60000000,240000000,Blockbuster,"['Ashok Selvan', 'Ritika Singh', 'Vani Bhojan', 'Shah Ra', 'M. S. Bhaskar', 'Gajaraj', 'Vijay Sethupathi', 'Ramesh Thilak', 'Seema', 'Santhosh Prathap']","['Anirudh Ravichander', 'Santhosh Narayanan', 'Leon James', 'Sanjeev Thomas', 'M. M. Manasi', 'Sid Sriram']",['Ashwath Marimuthu'],[],"['G Dilli Babu', 'Abhinaya Selvam', 'Sethu Ramalingam', 'Poornesh']",https://subimdb.com/subtitles/oh-my-kadavule/english/2162283,
LKG,ta,['Comedy'],22-02-2019,124,UA,30000000,200000000,Blockbuster,"['Balaji Patturaj', 'Priya Anand', 'Ananth Vaidyanathan', 'J. K. Rithesh', 'Manobala', 'Nanjil Sampath', 'Mayilsamy', 'Ramkumar Ganesan', 'Bijili Ramesh']",['Leon James'],['K. R. Prabhu'],['Era Murukan'],['Dr. Ishari. K. Ganesh'],https://www.subtitledb.org/subtitle/lkg,
Pariyerum Perumal,ta,['Drama'],28-09-2018,154,U,40000000,160000000,Blockbuster,"['Kathir', 'Anandhi', 'Yogi Babu', 'G. Marimuthu', 'Lijeesh', 'Supergood Subramani', 'Shanmugarajan', 'Hari Krishnan', ""'Poo' Ram"", 'Lizzie Antony', 'Karate Venkatesan']","['Santhosh Narayanan', 'G. Suren', 'Anthony Ruban', 'Dhanush Nayanar']",['Mari Selvaraj'],"['Pa. Ranjith', 'Mari Selvaraj']","['Kabilan Chellaiah', 'C Velan']",https://subdl.com/s/subtitle/sd38410/pariyerum-perumal,
Subramaniapuram,ta,"['Action','Drama','Thriller']",04-07-2008,145,UA,30000000,400000000,Blockbuster,"['Jai Sampath', 'M. Sasikumar', 'Swathi Reddy', 'Kanja Karuppu', 'Samuthirakani', 'Supergood Subramani', 'Kaajal Pasupathi']",['James Vasanthan'],['M. Sasikumar'],['M. Sasikumar'],[],https://isubtitles.proxybit.monster/subramaniapuram/english-subtitles/563729?__cf_chl_jschl_tk__=6053f20da0b5e1736952967f7d938df80ea91daf-1619766255-0-AWD2pn8fMkw6EWe5tVJJvOiI7iEDTObgXCIch4Vx0ayot77T9gFemtjvP1-jVZ5ep-266Z4bxqg-LuXYQRwAtfCrrtq12XFZhqrGpNs967L32pobT4zOv74gYzX6tzecjqWDgeR_ScwMQbG1xcW0icKnqvhEum9S1yxsPEmrMViPXN_r87e6-RzmAixz1z2E21NDmRM9HwNgWvJ3-7WPkGf2DNnQaO8xgaxZciwSk94EsG6oK5qoE3yPr9Fk_xjkPE4KmIrLpqBumrZ_6q2djX5zNehA7sud7PfdhN8LmCGre4v6ZRPYoY6BkZhoWPxripeCShLF2cwuVGgtwuyOelNKzunmChnebHWzWrzVJ21JELbL-2BgERDWGvZ10gHzAK4ZFa4KfdEoSyWKADtjoONBli3hDJ04X5gMTnkPwO63TfrG0PU1ycoas45BGX1sBg3nOiQaXSYRsN-yf6VtehM,
Visaranai,ta,"['Crime','Drama','Thriller']",05-02-2016,117,UA,30000000,150000000,Blockbuster,"['Dinesh Ravi', 'Samuthirakani', 'Kishore', 'Anandhi', 'Aadukalam Murugadoss', 'Alva Vasu', 'Ajay Ghosh', 'E. Ramadoss', 'Munnar Ramesh', 'Misha Ghoshal', 'Saravana Subbiah', 'Dhaya Senthil', 'Muthukumar', 'Cheran Raj', 'Pradheesh Raj', 'Silambarasan Rathnasamy', 'Adukalam Naren', 'Supergood Subramani']","['G. V. Prakash Kumar', 'Udhaya Kumar']",['Vetrimaaran'],['M. Chandrakumar'],"['S Vinodkumar', 'S P Chokkalingam']",https://subdl.com/s/subtitle/sd16962/visaranai/english,
Mundasupatti,ta,"['Comedy','Drama','Romance']",13-06-2014,148,U,30000000,160000000,Blockbuster,"['Vishnu Vishal', 'Nandita Swetha', 'Anandaraj', 'Kaali Venkat', 'Munishkanth', 'Gajaraj', 'Aadhesh', 'Pasupathiraj', 'Madurai Mohan', 'Lollu Sabha Manohar', 'Master J. Rahul', 'Supergood Subramani', 'Vijayamuthu', 'Kovai Uma', 'Kambam Meena', 'Pulipandi', 'Kalloori Vinoth', 'Winner Ramachandran']","['Sean Roldan', 'Anthony Daasan', 'Pradeep Kumar']",['Ram Kumar'],"['Ram Kumar', 'Muthamil']",['C. V. Kumar'],https://subdl.com/s/subtitle/sd267778/mundasupatti/english,
Kalakalappu,ta,['Comedy'],11-05-2012,135,U,50000000,200000000,Super Hit,"['Vimal', 'Shiva', 'Anjali', 'Oviya Helen', 'Santhanam', 'John Vijay', 'Ilavarasu', 'Subbu Panchu', 'Manobala', 'Karunakaran', 'V. S. Raghavan', 'Thalapathi Dinesh', 'Yogi Babu', 'Vichu Vishwanath', 'Shanmugasundaram', 'Kaali Venkat', 'Kalloori Vinoth']","['Vijay Ebenezer', 'J.D. Babu', 'K B Raja', 'C A Moideen']","['Sundar C', 'T Ramamoorty', 'K Bakhyaraj', 'S Iyyappan', 'N Velmurugan']",['Badri'],"['Ronnie Screwvala', 'Siddharth Roy Kapur', 'K. Mohan', 'R P Balagopi', 'G Dhananjayan', 'Clement Leo T', 'R S Hemachandar', 'A Anburaja']",https://subdl.com/s/subtitle/sd19071/kalakalappu/english,
Kaaka Muttai,ta,"['Comedy','Drama']",05-06-2015,91,U,10000000,150000000,Blockbuster,"['Master Vignesh', 'Master Ramesh', 'Aishwarya Rajesh', 'Joe Malloori', 'Ramesh Thilak', 'Babu Antony', 'Silambarasan', 'Yogi Babu', 'Nivas Adithan', 'Krishnamoorthy']","['G. V. Prakash Kumar', 'Arun S Mani', 'P. C. Vishnu', 'M. R. Rajakrishnan']","['Vetrimaaran', 'M. Manikandan']","['M. Manikandan', 'Anand Kumaresan', 'Anand Annamalai', 'Na. Muthu Kumar']",[],https://subdl.com/s/subtitle/sd29945/kaaka-muttai/english,
Joker,ta,"['Comedy','Drama']",12-08-2016,130,U,30000000,140000000,Blockbuster,"['Guru Somasundaram', 'Ramya Pandian', 'Bala Murugan', 'Gayathri Krishna']",['Sean Roldan'],['Raju Murugan'],"['Raju Murugan', 'Bava Chelladurai', 'S Balamurugan']",['S. R. Prakash Babu'],https://subdl.com/s/subtitle/sd11004/joker-2016,
Aruvi,ta,['Drama'],15-12-2017,130,UA,10000000,350000000,Hit,"['Aditi Balan', 'Shwetha Shekar', 'Lakshmi Gopalaswamy', 'Mohammad Ali Baig', 'Kavitha Bharathi', 'Aruvi Bala']","['G. Suren', 'Bindhu Malini', 'Devdanth Bharadwaj']",['Arun Prabu Purushothaman'],['Arun Prabu Purushothaman'],"['S. R. Prabhu', 'S. R. Prakash Babu']",https://subdl.com/s/subtitle/sd118113/aruvi/english,
Rummy,ta,"['Drama','Romance','Thriller']",30-01-2014,145,UA,20000000,70000000,Flop,"['Inigo Prabhakaran', 'Vijay Sethupathi', 'Gayathrie Shankar', 'Aishwarya Rajesh', 'Soori', 'Joe Malloori', 'Sentrayan']",['D. Imman'],['Balakrishnan K'],"['Balakrishnan K', 'Mona. Palanisamy']","['K Gurunathan', 'M Dharmarajan', 'P Elappan']",https://subdl.com/s/subtitle/sd114833/rummy,
Pannaiyarum Padminiyum,ta,"['Comedy','Drama']",07-02-2014,151,U,17500000,50000000,Average,"['Vijay Sethupathi', 'Jayaprakash', 'Balasaravanan', 'Aishwarya Rajesh', 'Tulasi', 'Pithamagan Mahadevan', 'Neelima Rani', 'Dinesh Ravi', 'Sneha']",['Justin Prabhakaran'],['S. U. Arunkumar'],['S. U. Arunkumar'],['M R Ganesh'],https://subimdb.com/subtitles/pannaiyarum-padminiyum/english/878543,
Vanmam,ta,"['Action','Drama']",21-11-2014,156,UA,30000000,80000000,Flop,"['Vijay Sethupathi', 'Krishna Kulasekaran', 'Sunaina', 'Sriranjini', 'Madhusudhan Rao', 'Bose Venkat', 'Vinodhini Vaidyanathan', 'Anjali Rao']",['S. Thaman'],['Jaykrishna'],['Jaykrishna'],"['Nemichand Jhabak', 'V. Hitesh Jhabak']",https://subtitleshub.net/vanmam-english-srt-4324100/,
Purampokku Engira Podhuvudamai,ta,"['Action','Crime','Drama']",15-05-2015,159,UA,90000000,170000000,Flop,"['Arya', 'Vijay Sethupathi', 'Shaam', 'Karthika Nair', 'Rama', 'Krishnamoorthy', 'Yaar Kannan']",[],['S. P. Jananathan'],['S. P. Jananathan'],"['Ronnie Screwvala', 'Siddharth Roy Kapur']",https://subdl.com/s/subtitle/sd8119/purampokku-2015/english,
Orange Mittai,ta,"['Comedy','Drama']",31-07-2015,102,U,15000000,40000000,Disaster,"['Vijay Sethupathi', 'Aashritha', 'Ramesh Thilak', 'Arumugam Bala', 'Karunakaran', 'Bobby Simha', 'Ashok Selvan']","['Justin Prabhakaran', 'Gita Gurappa']",['Biju Viswanath'],['Biju Viswanath'],['B. Ganesh'],https://subdl.com/s/subtitle/sd53758/orange-mittai/english,
Kadhalum Kadanthu Pogum,ta,"['Comedy','Drama','Romance']",11-03-2016,136,U,100000000,210000000,Hit,"['Vijay Sethupathi', 'Madonna Sebastian', 'Samuthirakani', 'G. M. Sundar', 'K. S. G. Venkatesh', 'Rindhu Ravi', 'Ramesh Thilak', 'Supergood Subramani', 'Raveena Ravi']","['Mano', 'Santhosh Narayanan', 'Pragathi Guruprasad', 'Vishnu Govind', 'Sree Sankar', 'Ananthu', 'Meenakshi Iyer']","['Kim Kwang-sik', 'Nalan Kumarasamy']","['Nalan Kumarasamy', 'Thamarai', 'Mohan Rajan', 'Vivek']","['C. V. Kumar', 'K. E. Gnanavelraja']",https://subdl.com/s/subtitle/sd26915/kadhalum-kadandhu-pogum/english,
Iraivi,ta,"['Crime','Drama']",03-06-2016,160,UA,110000000,110000000,Disaster,"['S. J. Surya', 'Vijay Sethupathi', 'Bobby Simha', 'Kamalinee Mukherjee', 'Anjali', 'Pooja Devariya', 'Karunakaran', 'Radha Ravi', 'Vadivukarasi', 'Cheenu Mohan', 'Bagavathi Perumal', 'Kaali Venkat', 'Gajaraj', 'Rajashree', 'Ramachandran Durairaj', 'Vivek Prasanna', 'Vaibhav Reddy']","['Santhosh Narayanan', 'Vishnu Govind', 'Sree Sankar', 'M. R. Rajakrishnan']","['Karthik Subbaraj', 'Senthil Kumaran']",[],"['C. V. Kumar', 'K. E. Gnanavelraja']",https://subdl.com/s/subtitle/sd179473/iraivi,
Aandavan Kattalai,ta,['Drama'],23-09-2016,151,U,70000000,190000000,Hit,"['Vijay Sethupathi', 'Ritika Singh', 'Pooja Devariya', 'Yogi Babu', 'Nassar', 'Vela Ramamoorthy', 'R. N. R. Manohar', 'Ramesh Thilak', 'Vinodhini Vaidyanathan', 'Hareesh Peradi', 'Singampuli', 'Muthu Raman', 'Namo Narayanan', 'Aravindh', 'Cheenu Mohan']",['Krishna Kumar'],['M. Manikandan'],"['M. Manikandan', 'Anucharan', 'Arul Chezhiyan']",['G.N. Anbu Chezhiyan'],https://subdl.com/s/subtitle/sd132025/aandavan-kattalai/english,
Rekka,ta,['Action'],14-10-2016,141,U,100000000,140000000,Flop,"['Vijay Sethupathi', 'Lakshmi Menon', 'Kishore', 'Harish Uthaman', 'Sathish', 'Kabir Duhan Singh', 'Sriranjini', 'Sija Rose', 'K. S. G. Venkatesh', 'Supergood Subramani', 'Soundara Raja', 'Meera Krishnan', 'Master Raghavan', 'Shalu Shammu']",['D. Imman'],['Rathina Shiva'],['Rathina Shiva'],['B. Ganesh'],https://subdl.com/s/subtitle/sd308228/rekka,
Karuppan,ta,"['Action','Thriller']",29-09-2017,144,U,90000000,221000000,Hit,"['Vijay Sethupathi', 'Tanya Ravichandran', 'Bobby Simha', 'Pasupathy Masilamani', 'Renuka', 'Sharath Lohitashwa', 'Singampuli', 'Linga', 'Kaveri', 'Thavasi']","['D. Imman', 'Pradeep Kumar']",['R. Panneerselvam'],['R. Panneerselvam'],"['A. M. Rathnam', 'S. Aishwarya']",https://www.opensubtitles.org/en/subtitles/7294632/karuppan-en,
Junga,ta,"['Action','Comedy']",27-07-2018,156,U,100000000,140000000,Flop,"['Vijay Sethupathi', 'Sayesha Saigal', 'Madonna Sebastian', 'Yogi Babu', 'Suresh Chandra Menon', 'Saranya Ponvannan', 'Rajendran', 'Delhi Ganesh', 'Sridhar', 'Radha Ravi', 'Vijaya Patti', 'Neha Sharma', 'Vinoth Munna', 'KPY Bala', 'Chaplin Balu']","['Siddarth Vippin', 'Sathyaprakash Dharmar']",['Gokul'],['Gokul'],"['Dr. Ishari. K. Ganesh', 'R M Rajesh Kumar']",https://subdl.com/s/subtitle/sd21622/junga,
Sindhubaadh,ta,"['Action','Thriller']",21-06-2019,133,UA,100000000,110000000,Disaster,"['Vijay Sethupathi', 'Anjali', 'Vivek Prasanna', 'Linga', 'Surya Vijay Sethupathi']","['Yuvan Shankar Raja', 'T. Udayakumar']","['Vignesh Shivan', 'S. U. Arunkumar', 'Nung']","['S. U. Arunkumar', 'Vivek']","['S. N. Rajarajan', 'Shan Sutharsan', 'Kabilan Chellaiah', 'Balasubramani Marimuthu', 'Girish Kota']",https://subdl.com/s/subtitle/sd329402/sindhubaadh,
Sangathamizhan,ta,['Action'],15-11-2019,147,UA,150000000,210000000,Flop,"['Vijay Sethupathi', 'Raashi Khanna', 'Nivetha Pethuraj', 'Soori', 'Nassar', 'G. Marimuthu', 'John Vijay', 'Sriman', 'Ashutosh Rana', 'Ravi Kishan', 'Rajendran', 'Kalloori Vinoth', 'Ramya Subramanian', 'Kayal Devaraj', 'Deepa Shankar', 'Raveena Ravi']","['Shankar Mahadevan', 'Vivek Siva', 'Mervin Solomon', 'Anirudh Ravichander', 'Jonita Gandhi', 'Shweta Mohan', 'Diwakar', 'Nakash Aziz']",['Vijay Chandar'],"['Madhan Karky', 'Vijay Chandar', 'Vivek', 'KU. Karthik']",['B. Bharathi Reddy'],https://addic7ed.pro/subtitles/sangathamizhan-2019-english-subtitles-1394847,
Gemini,ta,"['Action','Comedy','Crime']",12-04-2002,150,UA,40000000,230000000,Blockbuster,"['Vikram', 'Kiran Rathod', 'Kalabhavan Mani', 'Vinu Chakravarthy', 'Murali', 'Charle', 'Ramesh Khanna', 'Dhamu', 'Vaiyapuri', 'Rani', 'Thennavan', 'Thiyagu', 'Madhan Bob', 'Ilavarasu', 'Omakuchi Narasimhan', 'Gemini Ganesan', 'Manorama', 'P. S. Sridhar']",['Bharathwaj'],['Saran'],['Saran'],"['M. Saravanan', 'B. Gurunath', 'M. S. Guhan']",https://subdl.com/subtitle_details.php?p=gemini,
Dhool,ta,"['Action','Comedy','Drama']",10-01-2003,180,UA,60000000,290000000,Blockbuster,"['Vikram', 'Jyothika', 'Vivek', 'Sayaji Shinde', 'Pasupathy Masilamani', 'Paravai Muniyamma', 'Koena Mitra', 'Manoj K Jayan', 'Reema Sen', 'Shakeela']",['Vidyasagar'],['Dharani'],"['Na. Muthu Kumar', 'Kabilan']",['A. M. Rathnam'],https://subtitleshub.net/dhool-english-srt-3113287/,
